symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-08-19T18:16:43.619955,20,0.1141,slightly_bullish,0.0755,0.8359,positive_momentum,8,0,12
MSFT,2026-08-19T18:16:43.633371,20,0.1141,slightly_bullish,0.0867,0.8359,positive_momentum,8,0,12
GOOGL,2026-08-19T18:16:43.646512,20,0.1141,slightly_bullish,0.0156,0.8359,positive_momentum,8,0,12
AMZN,2026-08-19T18:16:43.657221,20,0.1141,slightly_bullish,0.0209,0.8359,positive_momentum,8,0,12
META,2026-08-19T18:16:43.665654,20,0.1141,slightly_bullish,-0.0143,0.8359,mixed_signals,8,0,12
NVDA,2026-08-19T18:16:43.676859,20,0.1141,slightly_bullish,0.0867,0.8359,positive_momentum,8,0,12
TSLA,2026-08-19T18:16:43.687835,20,0.1141,slightly_bullish,0.026,0.8359,positive_momentum,8,0,12
JPM,2026-08-19T18:16:43.696238,20,0.1141,slightly_bullish,0.0268,0.8359,positive_momentum,8,0,12
V,2026-08-19T18:16:43.704625,20,0.1141,slightly_bullish,0.0875,0.8359,positive_momentum,8,0,12
JNJ,2026-08-19T18:16:43.712883,20,0.1141,slightly_bullish,0.0242,0.8359,positive_momentum,8,0,12
