symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-05-12T11:46:09.403807,20,0.1141,slightly_bullish,0.1143,0.8359,positive_momentum,8,0,12
MSFT,2026-05-12T11:46:09.419583,20,0.1141,slightly_bullish,0.1018,0.8359,positive_momentum,8,0,12
GOOGL,2026-05-12T11:46:09.433710,20,0.1141,slightly_bullish,0.0541,0.8359,positive_momentum,8,0,12
AMZN,2026-05-12T11:46:09.447771,20,0.1141,slightly_bullish,0.0268,0.8359,positive_momentum,8,0,12
META,2026-05-12T11:46:09.461636,20,0.1141,slightly_bullish,-0.1018,0.8359,mixed_signals,8,0,12
NVDA,2026-05-12T11:46:09.476488,20,0.1141,slightly_bullish,-0.0742,0.8359,mixed_signals,8,0,12
TSLA,2026-05-12T11:46:09.490765,20,0.1141,slightly_bullish,0.0719,0.8359,positive_momentum,8,0,12
JPM,2026-05-12T11:46:09.504738,20,0.1141,slightly_bullish,0.0389,0.8359,positive_momentum,8,0,12
V,2026-05-12T11:46:09.518680,20,0.1141,slightly_bullish,0.0352,0.8359,positive_momentum,8,0,12
JNJ,2026-05-12T11:46:09.532909,20,0.1141,slightly_bullish,0.0084,0.8359,positive_momentum,8,0,12
