symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-06-11T20:07:02.160277,20,0.1141,slightly_bullish,0.1139,0.8359,positive_momentum,8,0,12
MSFT,2026-06-11T20:07:02.175682,20,0.1141,slightly_bullish,-0.1135,0.8359,mixed_signals,8,0,12
GOOGL,2026-06-11T20:07:02.190657,20,0.1141,slightly_bullish,0.0742,0.8359,positive_momentum,8,0,12
AMZN,2026-06-11T20:07:02.261632,20,0.1141,slightly_bullish,-0.0393,0.8359,mixed_signals,8,0,12
META,2026-06-11T20:07:02.275631,20,0.1141,slightly_bullish,0.0031,0.8359,positive_momentum,8,0,12
NVDA,2026-06-11T20:07:02.289236,20,0.1141,slightly_bullish,-0.0398,0.8359,mixed_signals,8,0,12
TSLA,2026-06-11T20:07:02.303284,20,0.1141,slightly_bullish,-0.0482,0.8359,mixed_signals,8,0,12
JPM,2026-06-11T20:07:02.317063,20,0.1141,slightly_bullish,0.1344,0.8359,positive_momentum,8,0,12
V,2026-06-11T20:07:02.331664,20,0.1141,slightly_bullish,-0.0473,0.8359,mixed_signals,8,0,12
JNJ,2026-06-11T20:07:02.346182,20,0.1141,slightly_bullish,0.1135,0.8359,positive_momentum,8,0,12
