symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-07-17T18:49:07.063237,20,0.1141,slightly_bullish,0.051,0.8359,positive_momentum,8,0,12
MSFT,2026-07-17T18:49:07.078285,20,0.1141,slightly_bullish,-0.0268,0.8359,mixed_signals,8,0,12
GOOGL,2026-07-17T18:49:07.091715,20,0.1141,slightly_bullish,0.0273,0.8359,positive_momentum,8,0,12
AMZN,2026-07-17T18:49:07.105330,20,0.1141,slightly_bullish,-0.0951,0.8359,mixed_signals,8,0,12
META,2026-07-17T18:49:07.118810,20,0.1141,slightly_bullish,0.0594,0.8359,positive_momentum,8,0,12
NVDA,2026-07-17T18:49:07.188345,20,0.1141,slightly_bullish,0.0398,0.8359,positive_momentum,8,0,12
TSLA,2026-07-17T18:49:07.201022,20,0.1141,slightly_bullish,0.1018,0.8359,positive_momentum,8,0,12
JPM,2026-07-17T18:49:07.213142,20,0.1141,slightly_bullish,-0.0117,0.8359,mixed_signals,8,0,12
V,2026-07-17T18:49:07.225152,20,0.1141,slightly_bullish,-0.0451,0.8359,mixed_signals,8,0,12
JNJ,2026-07-17T18:49:07.237039,20,0.1141,slightly_bullish,0.0246,0.8359,positive_momentum,8,0,12
