symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-05-08T22:43:16.816865,20,0.1141,slightly_bullish,0.0334,0.8359,positive_momentum,8,0,12
MSFT,2026-05-08T22:43:16.829411,20,0.1141,slightly_bullish,-0.0416,0.8359,mixed_signals,8,0,12
GOOGL,2026-05-08T22:43:16.841538,20,0.1141,slightly_bullish,-0.0898,0.8359,mixed_signals,8,0,12
AMZN,2026-05-08T22:43:16.852827,20,0.1141,slightly_bullish,-0.1166,0.8359,mixed_signals,8,0,12
META,2026-05-08T22:43:16.864946,20,0.1141,slightly_bullish,-0.013,0.8359,mixed_signals,8,0,12
NVDA,2026-05-08T22:43:16.876295,20,0.1141,slightly_bullish,-0.0027,0.8359,mixed_signals,8,0,12
TSLA,2026-05-08T22:43:16.888271,20,0.1141,slightly_bullish,0.0125,0.8359,positive_momentum,8,0,12
JPM,2026-05-08T22:43:16.899515,20,0.1141,slightly_bullish,-0.0143,0.8359,mixed_signals,8,0,12
V,2026-05-08T22:43:16.910788,20,0.1141,slightly_bullish,0.075,0.8359,positive_momentum,8,0,12
JNJ,2026-05-08T22:43:16.922012,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
