symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-09-03T13:58:11.391165,20,0.1141,slightly_bullish,0.0008,0.8359,positive_momentum,8,0,12
MSFT,2026-09-03T13:58:11.408543,20,0.1141,slightly_bullish,0.0125,0.8359,positive_momentum,8,0,12
GOOGL,2026-09-03T13:58:11.423645,20,0.1141,slightly_bullish,-0.0121,0.8359,mixed_signals,8,0,12
AMZN,2026-09-03T13:58:11.437721,20,0.1141,slightly_bullish,0.1219,0.8359,positive_momentum,8,0,12
META,2026-09-03T13:58:11.452023,20,0.1141,slightly_bullish,-0.0125,0.8359,mixed_signals,8,0,12
NVDA,2026-09-03T13:58:11.466386,20,0.1141,slightly_bullish,-0.0334,0.8359,mixed_signals,8,0,12
TSLA,2026-09-03T13:58:11.480232,20,0.1141,slightly_bullish,0.0152,0.8359,positive_momentum,8,0,12
JPM,2026-09-03T13:58:11.493505,20,0.1141,slightly_bullish,0.1139,0.8359,positive_momentum,8,0,12
V,2026-09-03T13:58:11.506753,20,0.1141,slightly_bullish,0.0594,0.8359,positive_momentum,8,0,12
JNJ,2026-09-03T13:58:11.519904,20,0.1141,slightly_bullish,0.1166,0.8359,positive_momentum,8,0,12
