symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-04-29T11:23:17.555213,20,0.1141,slightly_bullish,0.0148,0.8359,positive_momentum,8,0,12
MSFT,2026-04-29T11:23:17.569642,20,0.1141,slightly_bullish,-0.0117,0.8359,mixed_signals,8,0,12
GOOGL,2026-04-29T11:23:17.583430,20,0.1141,slightly_bullish,0.101,0.8359,positive_momentum,8,0,12
AMZN,2026-04-29T11:23:17.596682,20,0.1141,slightly_bullish,0.0755,0.8359,positive_momentum,8,0,12
META,2026-04-29T11:23:17.610261,20,0.1141,slightly_bullish,-0.0389,0.8359,mixed_signals,8,0,12
NVDA,2026-04-29T11:23:17.623390,20,0.1141,slightly_bullish,-0.0602,0.8359,mixed_signals,8,0,12
TSLA,2026-04-29T11:23:17.636435,20,0.1141,slightly_bullish,0.0273,0.8359,positive_momentum,8,0,12
JPM,2026-04-29T11:23:17.649347,20,0.1141,slightly_bullish,0.0152,0.8359,positive_momentum,8,0,12
V,2026-04-29T11:23:17.662452,20,0.1141,slightly_bullish,0.013,0.8359,positive_momentum,8,0,12
JNJ,2026-04-29T11:23:17.675455,20,0.1141,slightly_bullish,0.075,0.8359,positive_momentum,8,0,12
