symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-05-20T23:02:44.826271,20,0.1141,slightly_bullish,0.0469,0.8359,positive_momentum,8,0,12
MSFT,2026-05-20T23:02:44.838936,20,0.1141,slightly_bullish,-0.1223,0.8359,mixed_signals,8,0,12
GOOGL,2026-05-20T23:02:44.851110,20,0.1141,slightly_bullish,0.026,0.8359,positive_momentum,8,0,12
AMZN,2026-05-20T23:02:44.863153,20,0.1141,slightly_bullish,0.0625,0.8359,positive_momentum,8,0,12
META,2026-05-20T23:02:44.874606,20,0.1141,slightly_bullish,-0.0658,0.8359,mixed_signals,8,0,12
NVDA,2026-05-20T23:02:44.886075,20,0.1141,slightly_bullish,0.0398,0.8359,positive_momentum,8,0,12
TSLA,2026-05-20T23:02:44.897347,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
JPM,2026-05-20T23:02:44.908645,20,0.1141,slightly_bullish,0.0148,0.8359,positive_momentum,8,0,12
V,2026-05-20T23:02:44.919941,20,0.1141,slightly_bullish,-0.1533,0.8359,mixed_signals,8,0,12
JNJ,2026-05-20T23:02:44.931087,20,0.1141,slightly_bullish,0.0273,0.8359,positive_momentum,8,0,12
