symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-05-08T19:01:31.757256,20,0.1141,slightly_bullish,-0.0862,0.8359,mixed_signals,8,0,12
MSFT,2026-05-08T19:01:31.773055,20,0.1141,slightly_bullish,-0.0594,0.8359,mixed_signals,8,0,12
GOOGL,2026-05-08T19:01:31.787564,20,0.1141,slightly_bullish,0.1135,0.8359,positive_momentum,8,0,12
AMZN,2026-05-08T19:01:31.801781,20,0.1141,slightly_bullish,-0.0084,0.8359,mixed_signals,8,0,12
META,2026-05-08T19:01:31.816858,20,0.1141,slightly_bullish,0.013,0.8359,positive_momentum,8,0,12
NVDA,2026-05-08T19:01:31.831210,20,0.1141,slightly_bullish,0.0268,0.8359,positive_momentum,8,0,12
TSLA,2026-05-08T19:01:31.845505,20,0.1141,slightly_bullish,-0.1264,0.8359,mixed_signals,8,0,12
JPM,2026-05-08T19:01:31.859712,20,0.1141,slightly_bullish,-0.1612,0.8359,mixed_signals,8,0,12
V,2026-05-08T19:01:31.873815,20,0.1141,slightly_bullish,-0.0755,0.8359,mixed_signals,8,0,12
JNJ,2026-05-08T19:01:31.887912,20,0.1141,slightly_bullish,-0.0742,0.8359,mixed_signals,8,0,12
