symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-08-04T19:16:04.236346,20,0.1141,slightly_bullish,-0.0143,0.8359,mixed_signals,8,0,12
MSFT,2026-08-04T19:16:04.254814,20,0.1141,slightly_bullish,-0.0719,0.8359,mixed_signals,8,0,12
GOOGL,2026-08-04T19:16:04.271366,20,0.1141,slightly_bullish,0.0008,0.8359,positive_momentum,8,0,12
AMZN,2026-08-04T19:16:04.285721,20,0.1141,slightly_bullish,0.0389,0.8359,positive_momentum,8,0,12
META,2026-08-04T19:16:04.301188,20,0.1141,slightly_bullish,-0.0594,0.8359,mixed_signals,8,0,12
NVDA,2026-08-04T19:16:04.315627,20,0.1141,slightly_bullish,-0.0867,0.8359,mixed_signals,8,0,12
TSLA,2026-08-04T19:16:04.329746,20,0.1141,slightly_bullish,-0.0867,0.8359,mixed_signals,8,0,12
JPM,2026-08-04T19:16:04.343400,20,0.1141,slightly_bullish,0.1492,0.8359,positive_momentum,8,0,12
V,2026-08-04T19:16:04.357021,20,0.1141,slightly_bullish,0.0005,0.8359,positive_momentum,8,0,12
JNJ,2026-08-04T19:16:04.371099,20,0.1141,slightly_bullish,-0.0473,0.8359,mixed_signals,8,0,12
