symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-05-28T17:30:46.950318,20,0.1141,slightly_bullish,0.0598,0.8359,positive_momentum,8,0,12
MSFT,2026-05-28T17:30:46.963801,20,0.1141,slightly_bullish,0.0125,0.8359,positive_momentum,8,0,12
GOOGL,2026-05-28T17:30:46.976299,20,0.1141,slightly_bullish,0.0008,0.8359,positive_momentum,8,0,12
AMZN,2026-05-28T17:30:46.989158,20,0.1141,slightly_bullish,-0.0473,0.8359,mixed_signals,8,0,12
META,2026-05-28T17:30:47.001682,20,0.1141,slightly_bullish,0.0862,0.8359,positive_momentum,8,0,12
NVDA,2026-05-28T17:30:47.013948,20,0.1141,slightly_bullish,-0.0482,0.8359,mixed_signals,8,0,12
TSLA,2026-05-28T17:30:47.026395,20,0.1141,slightly_bullish,-0.0273,0.8359,mixed_signals,8,0,12
JPM,2026-05-28T17:30:47.038690,20,0.1141,slightly_bullish,0.0209,0.8359,positive_momentum,8,0,12
V,2026-05-28T17:30:47.050898,20,0.1141,slightly_bullish,0.0268,0.8359,positive_momentum,8,0,12
JNJ,2026-05-28T17:30:47.063135,20,0.1141,slightly_bullish,-0.1219,0.8359,mixed_signals,8,0,12
