symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-04-15T14:59:18.722870,20,0.1141,slightly_bullish,0.0625,0.8359,positive_momentum,8,0,12
MSFT,2026-04-15T14:59:18.735154,20,0.1141,slightly_bullish,-0.0992,0.8359,mixed_signals,8,0,12
GOOGL,2026-04-15T14:59:18.746193,20,0.1141,slightly_bullish,0.0357,0.8359,positive_momentum,8,0,12
AMZN,2026-04-15T14:59:18.757092,20,0.1141,slightly_bullish,0.0898,0.8359,positive_momentum,8,0,12
META,2026-04-15T14:59:18.769004,20,0.1141,slightly_bullish,-0.0389,0.8359,mixed_signals,8,0,12
NVDA,2026-04-15T14:59:18.781049,20,0.1141,slightly_bullish,-0.1473,0.8359,mixed_signals,8,0,12
TSLA,2026-04-15T14:59:18.792101,20,0.1141,slightly_bullish,-0.0152,0.8359,mixed_signals,8,0,12
JPM,2026-04-15T14:59:18.802982,20,0.1141,slightly_bullish,0.0594,0.8359,positive_momentum,8,0,12
V,2026-04-15T14:59:18.813940,20,0.1141,slightly_bullish,-0.0867,0.8359,mixed_signals,8,0,12
JNJ,2026-04-15T14:59:18.825105,20,0.1141,slightly_bullish,0.1283,0.8359,positive_momentum,8,0,12
