symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-09-03T23:36:57.202717,20,0.1141,slightly_bullish,0.0209,0.8359,positive_momentum,8,0,12
MSFT,2026-09-03T23:36:57.216197,20,0.1141,slightly_bullish,-0.0658,0.8359,mixed_signals,8,0,12
GOOGL,2026-09-03T23:36:57.229175,20,0.1141,slightly_bullish,-0.0469,0.8359,mixed_signals,8,0,12
AMZN,2026-09-03T23:36:57.245211,20,0.1141,slightly_bullish,-0.0482,0.8359,mixed_signals,8,0,12
META,2026-09-03T23:36:57.256791,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
NVDA,2026-09-03T23:36:57.268858,20,0.1141,slightly_bullish,-0.0398,0.8359,mixed_signals,8,0,12
TSLA,2026-09-03T23:36:57.280763,20,0.1141,slightly_bullish,0.1617,0.8359,positive_momentum,8,0,12
JPM,2026-09-03T23:36:57.292517,20,0.1141,slightly_bullish,0.0992,0.8359,positive_momentum,8,0,12
V,2026-09-03T23:36:57.303718,20,0.1141,slightly_bullish,0.0473,0.8359,positive_momentum,8,0,12
JNJ,2026-09-03T23:36:57.314710,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
