symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-05-21T16:32:34.867149,20,0.1141,slightly_bullish,0.0742,0.8359,positive_momentum,8,0,12
MSFT,2026-05-21T16:32:34.881563,20,0.1141,slightly_bullish,0.0357,0.8359,positive_momentum,8,0,12
GOOGL,2026-05-21T16:32:34.895422,20,0.1141,slightly_bullish,0.0719,0.8359,positive_momentum,8,0,12
AMZN,2026-05-21T16:32:34.909100,20,0.1141,slightly_bullish,-0.0125,0.8359,mixed_signals,8,0,12
META,2026-05-21T16:32:34.922105,20,0.1141,slightly_bullish,-0.0209,0.8359,mixed_signals,8,0,12
NVDA,2026-05-21T16:32:34.935270,20,0.1141,slightly_bullish,0.1166,0.8359,positive_momentum,8,0,12
TSLA,2026-05-21T16:32:34.948942,20,0.1141,slightly_bullish,-0.0125,0.8359,mixed_signals,8,0,12
JPM,2026-05-21T16:32:34.961857,20,0.1141,slightly_bullish,-0.013,0.8359,mixed_signals,8,0,12
V,2026-05-21T16:32:34.974797,20,0.1141,slightly_bullish,-0.0742,0.8359,mixed_signals,8,0,12
JNJ,2026-05-21T16:32:34.987524,20,0.1141,slightly_bullish,0.0268,0.8359,positive_momentum,8,0,12
