symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-05-13T11:53:37.409818,20,0.1141,slightly_bullish,0.0273,0.8359,positive_momentum,8,0,12
MSFT,2026-05-13T11:53:37.425195,20,0.1141,slightly_bullish,0.0951,0.8359,positive_momentum,8,0,12
GOOGL,2026-05-13T11:53:37.438768,20,0.1141,slightly_bullish,0.0148,0.8359,positive_momentum,8,0,12
AMZN,2026-05-13T11:53:37.451963,20,0.1141,slightly_bullish,0.063,0.8359,positive_momentum,8,0,12
META,2026-05-13T11:53:37.466010,20,0.1141,slightly_bullish,0.0125,0.8359,positive_momentum,8,0,12
NVDA,2026-05-13T11:53:37.479169,20,0.1141,slightly_bullish,-0.1139,0.8359,mixed_signals,8,0,12
TSLA,2026-05-13T11:53:37.492545,20,0.1141,slightly_bullish,-0.012,0.8359,mixed_signals,8,0,12
JPM,2026-05-13T11:53:37.506130,20,0.1141,slightly_bullish,0.0898,0.8359,positive_momentum,8,0,12
V,2026-05-13T11:53:37.520208,20,0.1141,slightly_bullish,-0.0273,0.8359,mixed_signals,8,0,12
JNJ,2026-05-13T11:53:37.533720,20,0.1141,slightly_bullish,-0.0951,0.8359,mixed_signals,8,0,12
