symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-09-11T20:08:29.547336,20,0.1141,slightly_bullish,0.1612,0.8359,positive_momentum,8,0,12
MSFT,2026-09-11T20:08:29.557343,20,0.1141,slightly_bullish,-0.0117,0.8359,mixed_signals,8,0,12
GOOGL,2026-09-11T20:08:29.566904,20,0.1141,slightly_bullish,-0.0745,0.8359,mixed_signals,8,0,12
AMZN,2026-09-11T20:08:29.575876,20,0.1141,slightly_bullish,0.1291,0.8359,positive_momentum,8,0,12
META,2026-09-11T20:08:29.584305,20,0.1141,slightly_bullish,0.1496,0.8359,positive_momentum,8,0,12
NVDA,2026-09-11T20:08:29.592603,20,0.1141,slightly_bullish,-0.0148,0.8359,mixed_signals,8,0,12
TSLA,2026-09-11T20:08:29.601520,20,0.1141,slightly_bullish,0.0871,0.8359,positive_momentum,8,0,12
JPM,2026-09-11T20:08:29.609726,20,0.1141,slightly_bullish,0.0393,0.8359,positive_momentum,8,0,12
V,2026-09-11T20:08:29.618185,20,0.1141,slightly_bullish,0.0469,0.8359,positive_momentum,8,0,12
JNJ,2026-09-11T20:08:29.626615,20,0.1141,slightly_bullish,-0.0273,0.8359,mixed_signals,8,0,12
