symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-06-22T23:10:11.617982,20,0.1141,slightly_bullish,0.0031,0.8359,positive_momentum,8,0,12
MSFT,2026-06-22T23:10:11.633843,20,0.1141,slightly_bullish,-0.1139,0.8359,mixed_signals,8,0,12
GOOGL,2026-06-22T23:10:11.647586,20,0.1141,slightly_bullish,-0.0121,0.8359,mixed_signals,8,0,12
AMZN,2026-06-22T23:10:11.660925,20,0.1141,slightly_bullish,0.0393,0.8359,positive_momentum,8,0,12
META,2026-06-22T23:10:11.674261,20,0.1141,slightly_bullish,-0.0398,0.8359,mixed_signals,8,0,12
NVDA,2026-06-22T23:10:11.687702,20,0.1141,slightly_bullish,0.0541,0.8359,positive_momentum,8,0,12
TSLA,2026-06-22T23:10:11.701056,20,0.1141,slightly_bullish,-0.1612,0.8359,mixed_signals,8,0,12
JPM,2026-06-22T23:10:11.714423,20,0.1141,slightly_bullish,0.1408,0.8359,positive_momentum,8,0,12
V,2026-06-22T23:10:11.727955,20,0.1141,slightly_bullish,0.1291,0.8359,positive_momentum,8,0,12
JNJ,2026-06-22T23:10:11.741193,20,0.1141,slightly_bullish,0.1348,0.8359,positive_momentum,8,0,12
