symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-04-20T22:32:53.664076,20,0.1141,slightly_bullish,-0.0424,0.8359,mixed_signals,8,0,12
MSFT,2026-04-20T22:32:53.676216,20,0.1141,slightly_bullish,-0.0143,0.8359,mixed_signals,8,0,12
GOOGL,2026-04-20T22:32:53.687487,20,0.1141,slightly_bullish,-0.0125,0.8359,mixed_signals,8,0,12
AMZN,2026-04-20T22:32:53.698578,20,0.1141,slightly_bullish,0.0898,0.8359,positive_momentum,8,0,12
META,2026-04-20T22:32:53.710655,20,0.1141,slightly_bullish,0.0209,0.8359,positive_momentum,8,0,12
NVDA,2026-04-20T22:32:53.721857,20,0.1141,slightly_bullish,-0.0352,0.8359,mixed_signals,8,0,12
TSLA,2026-04-20T22:32:53.732895,20,0.1141,slightly_bullish,0.075,0.8359,positive_momentum,8,0,12
JPM,2026-04-20T22:32:53.743709,20,0.1141,slightly_bullish,-0.0143,0.8359,mixed_signals,8,0,12
V,2026-04-20T22:32:53.754687,20,0.1141,slightly_bullish,0.0598,0.8359,positive_momentum,8,0,12
JNJ,2026-04-20T22:32:53.765780,20,0.1141,slightly_bullish,-0.0148,0.8359,mixed_signals,8,0,12
