symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-04-06T14:40:09.026805,20,0.1141,slightly_bullish,0.1023,0.8359,positive_momentum,8,0,12
MSFT,2026-04-06T14:40:09.040654,20,0.1141,slightly_bullish,0.0125,0.8359,positive_momentum,8,0,12
GOOGL,2026-04-06T14:40:09.053743,20,0.1141,slightly_bullish,-0.1223,0.8359,mixed_signals,8,0,12
AMZN,2026-04-06T14:40:09.066854,20,0.1141,slightly_bullish,0.0742,0.8359,positive_momentum,8,0,12
META,2026-04-06T14:40:09.079854,20,0.1141,slightly_bullish,-0.0987,0.8359,mixed_signals,8,0,12
NVDA,2026-04-06T14:40:09.093329,20,0.1141,slightly_bullish,-0.0156,0.8359,mixed_signals,8,0,12
TSLA,2026-04-06T14:40:09.106262,20,0.1141,slightly_bullish,-0.0473,0.8359,mixed_signals,8,0,12
JPM,2026-04-06T14:40:09.118959,20,0.1141,slightly_bullish,0.1023,0.8359,positive_momentum,8,0,12
V,2026-04-06T14:40:09.131905,20,0.1141,slightly_bullish,-0.0742,0.8359,mixed_signals,8,0,12
JNJ,2026-04-06T14:40:09.144548,20,0.1141,slightly_bullish,0.075,0.8359,positive_momentum,8,0,12
