symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-03-24T14:51:05.718201,20,0.1141,slightly_bullish,0.0742,0.8359,positive_momentum,8,0,12
MSFT,2026-03-24T14:51:05.732034,20,0.1141,slightly_bullish,0.0273,0.8359,positive_momentum,8,0,12
GOOGL,2026-03-24T14:51:05.743756,20,0.1141,slightly_bullish,0.0326,0.8359,positive_momentum,8,0,12
AMZN,2026-03-24T14:51:05.754824,20,0.1141,slightly_bullish,0.075,0.8359,positive_momentum,8,0,12
META,2026-03-24T14:51:05.766838,20,0.1141,slightly_bullish,-0.1135,0.8359,mixed_signals,8,0,12
NVDA,2026-03-24T14:51:05.778558,20,0.1141,slightly_bullish,0.0607,0.8359,positive_momentum,8,0,12
TSLA,2026-03-24T14:51:05.790389,20,0.1141,slightly_bullish,-0.0281,0.8359,mixed_signals,8,0,12
JPM,2026-03-24T14:51:05.802205,20,0.1141,slightly_bullish,0.1023,0.8359,positive_momentum,8,0,12
V,2026-03-24T14:51:05.815232,20,0.1141,slightly_bullish,0.0625,0.8359,positive_momentum,8,0,12
JNJ,2026-03-24T14:51:05.827358,20,0.1141,slightly_bullish,-0.0745,0.8359,mixed_signals,8,0,12
