symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-07-08T15:56:22.969168,20,0.1141,slightly_bullish,-0.0242,0.8359,mixed_signals,8,0,12
MSFT,2026-07-08T15:56:22.983628,20,0.1141,slightly_bullish,-0.0281,0.8359,mixed_signals,8,0,12
GOOGL,2026-07-08T15:56:22.998638,20,0.1141,slightly_bullish,0.0625,0.8359,positive_momentum,8,0,12
AMZN,2026-07-08T15:56:23.012036,20,0.1141,slightly_bullish,-0.0277,0.8359,mixed_signals,8,0,12
META,2026-07-08T15:56:23.026985,20,0.1141,slightly_bullish,0.0867,0.8359,positive_momentum,8,0,12
NVDA,2026-07-08T15:56:23.088890,20,0.1141,slightly_bullish,0.0602,0.8359,positive_momentum,8,0,12
TSLA,2026-07-08T15:56:23.101597,20,0.1141,slightly_bullish,-0.0,0.8359,mixed_signals,8,0,12
JPM,2026-07-08T15:56:23.113939,20,0.1141,slightly_bullish,-0.0598,0.8359,mixed_signals,8,0,12
V,2026-07-08T15:56:23.126280,20,0.1141,slightly_bullish,-0.0992,0.8359,mixed_signals,8,0,12
JNJ,2026-07-08T15:56:23.138813,20,0.1141,slightly_bullish,0.0389,0.8359,positive_momentum,8,0,12
