symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-09-17T23:46:14.368628,20,0.1141,slightly_bullish,0.1023,0.8359,positive_momentum,8,0,12
MSFT,2026-09-17T23:46:14.388832,20,0.1141,slightly_bullish,0.0273,0.8359,positive_momentum,8,0,12
GOOGL,2026-09-17T23:46:14.467934,20,0.1141,slightly_bullish,-0.0,0.8359,mixed_signals,8,0,12
AMZN,2026-09-17T23:46:14.706576,20,0.1141,slightly_bullish,-0.1219,0.8359,mixed_signals,8,0,12
META,2026-09-17T23:46:14.712530,20,0.1141,slightly_bullish,-0.0334,0.8359,mixed_signals,8,0,12
NVDA,2026-09-17T23:46:14.718545,20,0.1141,slightly_bullish,0.0004,0.8359,positive_momentum,8,0,12
TSLA,2026-09-17T23:46:14.818577,20,0.1141,slightly_bullish,-0.0152,0.8359,mixed_signals,8,0,12
JPM,2026-09-17T23:46:14.825006,20,0.1141,slightly_bullish,0.0482,0.8359,positive_momentum,8,0,12
V,2026-09-17T23:46:14.831958,20,0.1141,slightly_bullish,-0.0598,0.8359,mixed_signals,8,0,12
JNJ,2026-09-17T23:46:14.885737,20,0.1141,slightly_bullish,0.0125,0.8359,positive_momentum,8,0,12
