symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-09-02T23:39:23.505472,20,0.1141,slightly_bullish,-0.0867,0.8359,mixed_signals,8,0,12
MSFT,2026-09-02T23:39:23.516291,20,0.1141,slightly_bullish,-0.0742,0.8359,mixed_signals,8,0,12
GOOGL,2026-09-02T23:39:23.526190,20,0.1141,slightly_bullish,0.075,0.8359,positive_momentum,8,0,12
AMZN,2026-09-02T23:39:23.535497,20,0.1141,slightly_bullish,0.0871,0.8359,positive_momentum,8,0,12
META,2026-09-02T23:39:23.544909,20,0.1141,slightly_bullish,-0.0992,0.8359,mixed_signals,8,0,12
NVDA,2026-09-02T23:39:23.553844,20,0.1141,slightly_bullish,-0.0352,0.8359,mixed_signals,8,0,12
TSLA,2026-09-02T23:39:23.563491,20,0.1141,slightly_bullish,-0.0424,0.8359,mixed_signals,8,0,12
JPM,2026-09-02T23:39:23.572848,20,0.1141,slightly_bullish,0.0625,0.8359,positive_momentum,8,0,12
V,2026-09-02T23:39:23.582796,20,0.1141,slightly_bullish,-0.0867,0.8359,mixed_signals,8,0,12
JNJ,2026-09-02T23:39:23.591828,20,0.1141,slightly_bullish,-0.0482,0.8359,mixed_signals,8,0,12
