symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-04-02T22:21:53.004498,20,0.1141,slightly_bullish,-0.0385,0.8359,mixed_signals,8,0,12
MSFT,2026-04-02T22:21:53.018562,20,0.1141,slightly_bullish,-0.0398,0.8359,mixed_signals,8,0,12
GOOGL,2026-04-02T22:21:53.031639,20,0.1141,slightly_bullish,0.1492,0.8359,positive_momentum,8,0,12
AMZN,2026-04-02T22:21:53.044557,20,0.1141,slightly_bullish,0.1076,0.8359,positive_momentum,8,0,12
META,2026-04-02T22:21:53.057351,20,0.1141,slightly_bullish,-0.0602,0.8359,mixed_signals,8,0,12
NVDA,2026-04-02T22:21:53.071049,20,0.1141,slightly_bullish,-0.075,0.8359,mixed_signals,8,0,12
TSLA,2026-04-02T22:21:53.083927,20,0.1141,slightly_bullish,0.0005,0.8359,positive_momentum,8,0,12
JPM,2026-04-02T22:21:53.096416,20,0.1141,slightly_bullish,-0.0477,0.8359,mixed_signals,8,0,12
V,2026-04-02T22:21:53.108939,20,0.1141,slightly_bullish,-0.0121,0.8359,mixed_signals,8,0,12
JNJ,2026-04-02T22:21:53.121524,20,0.1141,slightly_bullish,-0.0416,0.8359,mixed_signals,8,0,12
