symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-08-05T11:49:44.248408,20,0.1141,slightly_bullish,0.0326,0.8359,positive_momentum,8,0,12
MSFT,2026-08-05T11:49:44.264955,20,0.1141,slightly_bullish,0.0867,0.8359,positive_momentum,8,0,12
GOOGL,2026-08-05T11:49:44.281125,20,0.1141,slightly_bullish,-0.0389,0.8359,mixed_signals,8,0,12
AMZN,2026-08-05T11:49:44.298238,20,0.1141,slightly_bullish,-0.0143,0.8359,mixed_signals,8,0,12
META,2026-08-05T11:49:44.313525,20,0.1141,slightly_bullish,-0.0143,0.8359,mixed_signals,8,0,12
NVDA,2026-08-05T11:49:44.328477,20,0.1141,slightly_bullish,-0.1889,0.8359,mixed_signals,8,0,12
TSLA,2026-08-05T11:49:44.342961,20,0.1141,slightly_bullish,-0.1201,0.8359,mixed_signals,8,0,12
JPM,2026-08-05T11:49:44.356893,20,0.1141,slightly_bullish,-0.0451,0.8359,mixed_signals,8,0,12
V,2026-08-05T11:49:44.370772,20,0.1141,slightly_bullish,0.0893,0.8359,positive_momentum,8,0,12
JNJ,2026-08-05T11:49:44.384547,20,0.1141,slightly_bullish,-0.0209,0.8359,mixed_signals,8,0,12
