symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-09-07T15:21:31.410589,20,0.1141,slightly_bullish,-0.0148,0.8359,mixed_signals,8,0,12
MSFT,2026-09-07T15:21:31.425294,20,0.1141,slightly_bullish,0.0112,0.8359,positive_momentum,8,0,12
GOOGL,2026-09-07T15:21:31.439008,20,0.1141,slightly_bullish,-0.0201,0.8359,mixed_signals,8,0,12
AMZN,2026-09-07T15:21:31.451744,20,0.1141,slightly_bullish,0.0871,0.8359,positive_momentum,8,0,12
META,2026-09-07T15:21:31.463826,20,0.1141,slightly_bullish,0.0594,0.8359,positive_momentum,8,0,12
NVDA,2026-09-07T15:21:31.481479,20,0.1141,slightly_bullish,0.1621,0.8359,positive_momentum,8,0,12
TSLA,2026-09-07T15:21:31.494266,20,0.1141,slightly_bullish,0.0742,0.8359,positive_momentum,8,0,12
JPM,2026-09-07T15:21:31.506121,20,0.1141,slightly_bullish,-0.0482,0.8359,mixed_signals,8,0,12
V,2026-09-07T15:21:31.518330,20,0.1141,slightly_bullish,-0.0737,0.8359,mixed_signals,8,0,12
JNJ,2026-09-07T15:21:31.530426,20,0.1141,slightly_bullish,0.0477,0.8359,positive_momentum,8,0,12
