symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-08-27T02:20:02.956362,20,0.1141,slightly_bullish,0.0992,0.8359,positive_momentum,8,0,12
MSFT,2026-08-27T02:20:02.974447,20,0.1141,slightly_bullish,-0.0148,0.8359,mixed_signals,8,0,12
GOOGL,2026-08-27T02:20:02.993221,20,0.1141,slightly_bullish,0.0898,0.8359,positive_momentum,8,0,12
AMZN,2026-08-27T02:20:03.008436,20,0.1141,slightly_bullish,0.062,0.8359,positive_momentum,8,0,12
META,2026-08-27T02:20:03.022850,20,0.1141,slightly_bullish,0.0121,0.8359,positive_momentum,8,0,12
NVDA,2026-08-27T02:20:03.037373,20,0.1141,slightly_bullish,-0.0541,0.8359,mixed_signals,8,0,12
TSLA,2026-08-27T02:20:03.051231,20,0.1141,slightly_bullish,0.0398,0.8359,positive_momentum,8,0,12
JPM,2026-08-27T02:20:03.065800,20,0.1141,slightly_bullish,-0.0125,0.8359,mixed_signals,8,0,12
V,2026-08-27T02:20:03.081946,20,0.1141,slightly_bullish,-0.0013,0.8359,mixed_signals,8,0,12
JNJ,2026-08-27T02:20:03.096993,20,0.1141,slightly_bullish,0.1473,0.8359,positive_momentum,8,0,12
