symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-04-27T19:02:06.878894,20,0.1141,slightly_bullish,0.1492,0.8359,positive_momentum,8,0,12
MSFT,2026-04-27T19:02:06.893437,20,0.1141,slightly_bullish,0.0357,0.8359,positive_momentum,8,0,12
GOOGL,2026-04-27T19:02:06.906277,20,0.1141,slightly_bullish,0.101,0.8359,positive_momentum,8,0,12
AMZN,2026-04-27T19:02:06.921511,20,0.1141,slightly_bullish,0.088,0.8359,positive_momentum,8,0,12
META,2026-04-27T19:02:06.934656,20,0.1141,slightly_bullish,0.012,0.8359,positive_momentum,8,0,12
NVDA,2026-04-27T19:02:06.947412,20,0.1141,slightly_bullish,0.0477,0.8359,positive_momentum,8,0,12
TSLA,2026-04-27T19:02:06.960457,20,0.1141,slightly_bullish,0.0867,0.8359,positive_momentum,8,0,12
JPM,2026-04-27T19:02:06.973231,20,0.1141,slightly_bullish,0.1018,0.8359,positive_momentum,8,0,12
V,2026-04-27T19:02:06.985872,20,0.1141,slightly_bullish,-0.1135,0.8359,mixed_signals,8,0,12
JNJ,2026-04-27T19:02:06.998630,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
