symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-06-24T16:05:39.575712,20,0.1141,slightly_bullish,0.1219,0.8359,positive_momentum,8,0,12
MSFT,2026-06-24T16:05:39.590115,20,0.1141,slightly_bullish,-0.1889,0.8359,mixed_signals,8,0,12
GOOGL,2026-06-24T16:05:39.602387,20,0.1141,slightly_bullish,-0.0027,0.8359,mixed_signals,8,0,12
AMZN,2026-06-24T16:05:39.614334,20,0.1141,slightly_bullish,0.0477,0.8359,positive_momentum,8,0,12
META,2026-06-24T16:05:39.626436,20,0.1141,slightly_bullish,0.0482,0.8359,positive_momentum,8,0,12
NVDA,2026-06-24T16:05:39.638234,20,0.1141,slightly_bullish,-0.0326,0.8359,mixed_signals,8,0,12
TSLA,2026-06-24T16:05:39.650057,20,0.1141,slightly_bullish,0.0277,0.8359,positive_momentum,8,0,12
JPM,2026-06-24T16:05:39.662417,20,0.1141,slightly_bullish,-0.0625,0.8359,mixed_signals,8,0,12
V,2026-06-24T16:05:39.674567,20,0.1141,slightly_bullish,0.0742,0.8359,positive_momentum,8,0,12
JNJ,2026-06-24T16:05:39.686192,20,0.1141,slightly_bullish,0.0268,0.8359,positive_momentum,8,0,12
