symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-04-30T11:22:22.401630,20,0.1141,slightly_bullish,0.0745,0.8359,positive_momentum,8,0,12
MSFT,2026-04-30T11:22:22.416762,20,0.1141,slightly_bullish,0.0598,0.8359,positive_momentum,8,0,12
GOOGL,2026-04-30T11:22:22.431446,20,0.1141,slightly_bullish,0.012,0.8359,positive_momentum,8,0,12
AMZN,2026-04-30T11:22:22.445351,20,0.1141,slightly_bullish,-0.1223,0.8359,mixed_signals,8,0,12
META,2026-04-30T11:22:22.460217,20,0.1141,slightly_bullish,0.075,0.8359,positive_momentum,8,0,12
NVDA,2026-04-30T11:22:22.474745,20,0.1141,slightly_bullish,-0.0416,0.8359,mixed_signals,8,0,12
TSLA,2026-04-30T11:22:22.488755,20,0.1141,slightly_bullish,-0.0008,0.8359,mixed_signals,8,0,12
JPM,2026-04-30T11:22:22.502392,20,0.1141,slightly_bullish,-0.1014,0.8359,mixed_signals,8,0,12
V,2026-04-30T11:22:22.516266,20,0.1141,slightly_bullish,-0.0008,0.8359,mixed_signals,8,0,12
JNJ,2026-04-30T11:22:22.529783,20,0.1141,slightly_bullish,0.013,0.8359,positive_momentum,8,0,12
