symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-04-23T18:52:41.881425,20,0.1141,slightly_bullish,0.0117,0.8359,positive_momentum,8,0,12
MSFT,2026-04-23T18:52:41.897294,20,0.1141,slightly_bullish,0.0117,0.8359,positive_momentum,8,0,12
GOOGL,2026-04-23T18:52:41.911718,20,0.1141,slightly_bullish,0.0389,0.8359,positive_momentum,8,0,12
AMZN,2026-04-23T18:52:41.925857,20,0.1141,slightly_bullish,-0.0268,0.8359,mixed_signals,8,0,12
META,2026-04-23T18:52:41.942346,20,0.1141,slightly_bullish,0.0745,0.8359,positive_momentum,8,0,12
NVDA,2026-04-23T18:52:41.956978,20,0.1141,slightly_bullish,0.0594,0.8359,positive_momentum,8,0,12
TSLA,2026-04-23T18:52:41.971045,20,0.1141,slightly_bullish,0.0625,0.8359,positive_momentum,8,0,12
JPM,2026-04-23T18:52:41.984912,20,0.1141,slightly_bullish,0.0268,0.8359,positive_momentum,8,0,12
V,2026-04-23T18:52:41.998877,20,0.1141,slightly_bullish,0.0143,0.8359,positive_momentum,8,0,12
JNJ,2026-04-23T18:52:42.012924,20,0.1141,slightly_bullish,0.013,0.8359,positive_momentum,8,0,12
