symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-04-21T15:03:27.983528,20,0.1141,slightly_bullish,0.1023,0.8359,positive_momentum,8,0,12
MSFT,2026-04-21T15:03:27.995783,20,0.1141,slightly_bullish,0.0143,0.8359,positive_momentum,8,0,12
GOOGL,2026-04-21T15:03:28.007187,20,0.1141,slightly_bullish,-0.1018,0.8359,mixed_signals,8,0,12
AMZN,2026-04-21T15:03:28.018298,20,0.1141,slightly_bullish,0.0156,0.8359,positive_momentum,8,0,12
META,2026-04-21T15:03:28.030330,20,0.1141,slightly_bullish,0.0742,0.8359,positive_momentum,8,0,12
NVDA,2026-04-21T15:03:28.042281,20,0.1141,slightly_bullish,0.0398,0.8359,positive_momentum,8,0,12
TSLA,2026-04-21T15:03:28.053312,20,0.1141,slightly_bullish,0.0533,0.8359,positive_momentum,8,0,12
JPM,2026-04-21T15:03:28.064327,20,0.1141,slightly_bullish,-0.0477,0.8359,mixed_signals,8,0,12
V,2026-04-21T15:03:28.075864,20,0.1141,slightly_bullish,-0.0273,0.8359,mixed_signals,8,0,12
JNJ,2026-04-21T15:03:28.087275,20,0.1141,slightly_bullish,0.0723,0.8359,positive_momentum,8,0,12
