symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-07-23T11:44:43.756103,20,0.1141,slightly_bullish,-0.0268,0.8359,mixed_signals,8,0,12
MSFT,2026-07-23T11:44:43.772191,20,0.1141,slightly_bullish,0.0416,0.8359,positive_momentum,8,0,12
GOOGL,2026-07-23T11:44:43.789917,20,0.1141,slightly_bullish,-0.0125,0.8359,mixed_signals,8,0,12
AMZN,2026-07-23T11:44:43.862203,20,0.1141,slightly_bullish,0.075,0.8359,positive_momentum,8,0,12
META,2026-07-23T11:44:43.876311,20,0.1141,slightly_bullish,0.0898,0.8359,positive_momentum,8,0,12
NVDA,2026-07-23T11:44:43.890046,20,0.1141,slightly_bullish,0.0745,0.8359,positive_momentum,8,0,12
TSLA,2026-07-23T11:44:43.903920,20,0.1141,slightly_bullish,-0.0143,0.8359,mixed_signals,8,0,12
JPM,2026-07-23T11:44:43.917404,20,0.1141,slightly_bullish,-0.0737,0.8359,mixed_signals,8,0,12
V,2026-07-23T11:44:43.931030,20,0.1141,slightly_bullish,-0.1139,0.8359,mixed_signals,8,0,12
JNJ,2026-07-23T11:44:43.944504,20,0.1141,slightly_bullish,0.0598,0.8359,positive_momentum,8,0,12
