symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-08-12T18:43:53.707204,20,0.1141,slightly_bullish,-0.0389,0.8359,mixed_signals,8,0,12
MSFT,2026-08-12T18:43:53.724304,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
GOOGL,2026-08-12T18:43:53.737664,20,0.1141,slightly_bullish,-0.1023,0.8359,mixed_signals,8,0,12
AMZN,2026-08-12T18:43:53.750594,20,0.1141,slightly_bullish,0.0594,0.8359,positive_momentum,8,0,12
META,2026-08-12T18:43:53.763328,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
NVDA,2026-08-12T18:43:53.776929,20,0.1141,slightly_bullish,-0.1018,0.8359,mixed_signals,8,0,12
TSLA,2026-08-12T18:43:53.790101,20,0.1141,slightly_bullish,-0.0117,0.8359,mixed_signals,8,0,12
JPM,2026-08-12T18:43:53.804267,20,0.1141,slightly_bullish,-0.0152,0.8359,mixed_signals,8,0,12
V,2026-08-12T18:43:53.817236,20,0.1141,slightly_bullish,0.0598,0.8359,positive_momentum,8,0,12
JNJ,2026-08-12T18:43:53.829543,20,0.1141,slightly_bullish,-0.1023,0.8359,mixed_signals,8,0,12
