symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-06-04T19:52:01.035840,20,0.1141,slightly_bullish,-0.0469,0.8359,mixed_signals,8,0,12
MSFT,2026-06-04T19:52:01.051103,20,0.1141,slightly_bullish,0.0482,0.8359,positive_momentum,8,0,12
GOOGL,2026-06-04T19:52:01.065382,20,0.1141,slightly_bullish,0.1139,0.8359,positive_momentum,8,0,12
AMZN,2026-06-04T19:52:01.079908,20,0.1141,slightly_bullish,-0.0996,0.8359,mixed_signals,8,0,12
META,2026-06-04T19:52:01.093413,20,0.1141,slightly_bullish,-0.0242,0.8359,mixed_signals,8,0,12
NVDA,2026-06-04T19:52:01.106667,20,0.1141,slightly_bullish,-0.0,0.8359,mixed_signals,8,0,12
TSLA,2026-06-04T19:52:01.119944,20,0.1141,slightly_bullish,-0.075,0.8359,mixed_signals,8,0,12
JPM,2026-06-04T19:52:01.133197,20,0.1141,slightly_bullish,0.1617,0.8359,positive_momentum,8,0,12
V,2026-06-04T19:52:01.146622,20,0.1141,slightly_bullish,-0.0117,0.8359,mixed_signals,8,0,12
JNJ,2026-06-04T19:52:01.159769,20,0.1141,slightly_bullish,-0.0594,0.8359,mixed_signals,8,0,12
