symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-06-01T15:45:46.690466,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
MSFT,2026-06-01T15:45:46.704009,20,0.1141,slightly_bullish,0.013,0.8359,positive_momentum,8,0,12
GOOGL,2026-06-01T15:45:46.716442,20,0.1141,slightly_bullish,-0.0598,0.8359,mixed_signals,8,0,12
AMZN,2026-06-01T15:45:46.729050,20,0.1141,slightly_bullish,0.0473,0.8359,positive_momentum,8,0,12
META,2026-06-01T15:45:46.741007,20,0.1141,slightly_bullish,-0.1344,0.8359,mixed_signals,8,0,12
NVDA,2026-06-01T15:45:46.753260,20,0.1141,slightly_bullish,-0.0385,0.8359,mixed_signals,8,0,12
TSLA,2026-06-01T15:45:46.765438,20,0.1141,slightly_bullish,-0.0477,0.8359,mixed_signals,8,0,12
JPM,2026-06-01T15:45:46.777508,20,0.1141,slightly_bullish,-0.1139,0.8359,mixed_signals,8,0,12
V,2026-06-01T15:45:46.789559,20,0.1141,slightly_bullish,0.0893,0.8359,positive_momentum,8,0,12
JNJ,2026-06-01T15:45:46.801436,20,0.1141,slightly_bullish,-0.1143,0.8359,mixed_signals,8,0,12
