symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-03-23T18:37:10.114043,20,0.1141,slightly_bullish,0.0031,0.8359,positive_momentum,8,0,12
MSFT,2026-03-23T18:37:10.127389,20,0.1141,slightly_bullish,-0.0281,0.8359,mixed_signals,8,0,12
GOOGL,2026-03-23T18:37:10.138868,20,0.1141,slightly_bullish,0.0424,0.8359,positive_momentum,8,0,12
AMZN,2026-03-23T18:37:10.149966,20,0.1141,slightly_bullish,0.0477,0.8359,positive_momentum,8,0,12
META,2026-03-23T18:37:10.161131,20,0.1141,slightly_bullish,-0.0,0.8359,mixed_signals,8,0,12
NVDA,2026-03-23T18:37:10.172216,20,0.1141,slightly_bullish,0.0482,0.8359,positive_momentum,8,0,12
TSLA,2026-03-23T18:37:10.183236,20,0.1141,slightly_bullish,0.0625,0.8359,positive_momentum,8,0,12
JPM,2026-03-23T18:37:10.194256,20,0.1141,slightly_bullish,0.0273,0.8359,positive_momentum,8,0,12
V,2026-03-23T18:37:10.205857,20,0.1141,slightly_bullish,0.1018,0.8359,positive_momentum,8,0,12
JNJ,2026-03-23T18:37:10.216949,20,0.1141,slightly_bullish,-0.0357,0.8359,mixed_signals,8,0,12
