symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-06-17T16:49:55.698772,20,0.1141,slightly_bullish,0.0602,0.8359,positive_momentum,8,0,12
MSFT,2026-06-17T16:49:55.712519,20,0.1141,slightly_bullish,0.0148,0.8359,positive_momentum,8,0,12
GOOGL,2026-06-17T16:49:55.790689,20,0.1141,slightly_bullish,0.0273,0.8359,positive_momentum,8,0,12
AMZN,2026-06-17T16:49:55.803131,20,0.1141,slightly_bullish,-0.0742,0.8359,mixed_signals,8,0,12
META,2026-06-17T16:49:55.815063,20,0.1141,slightly_bullish,0.1018,0.8359,positive_momentum,8,0,12
NVDA,2026-06-17T16:49:55.827134,20,0.1141,slightly_bullish,0.1023,0.8359,positive_momentum,8,0,12
TSLA,2026-06-17T16:49:55.839064,20,0.1141,slightly_bullish,0.0867,0.8359,positive_momentum,8,0,12
JPM,2026-06-17T16:49:55.851405,20,0.1141,slightly_bullish,-0.0156,0.8359,mixed_signals,8,0,12
V,2026-06-17T16:49:55.864089,20,0.1141,slightly_bullish,0.0393,0.8359,positive_momentum,8,0,12
JNJ,2026-06-17T16:49:55.875924,20,0.1141,slightly_bullish,0.0005,0.8359,positive_momentum,8,0,12
