symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-03-20T22:16:15.593903,20,0.1141,slightly_bullish,-0.0745,0.8359,mixed_signals,8,0,12
MSFT,2026-03-20T22:16:15.605010,20,0.1141,slightly_bullish,0.0148,0.8359,positive_momentum,8,0,12
GOOGL,2026-03-20T22:16:15.615413,20,0.1141,slightly_bullish,-0.075,0.8359,mixed_signals,8,0,12
AMZN,2026-03-20T22:16:15.625288,20,0.1141,slightly_bullish,-0.1621,0.8359,mixed_signals,8,0,12
META,2026-03-20T22:16:15.635259,20,0.1141,slightly_bullish,-0.0125,0.8359,mixed_signals,8,0,12
NVDA,2026-03-20T22:16:15.645197,20,0.1141,slightly_bullish,0.0326,0.8359,positive_momentum,8,0,12
TSLA,2026-03-20T22:16:15.655164,20,0.1141,slightly_bullish,-0.0005,0.8359,mixed_signals,8,0,12
JPM,2026-03-20T22:16:15.665939,20,0.1141,slightly_bullish,-0.0125,0.8359,mixed_signals,8,0,12
V,2026-03-20T22:16:15.676366,20,0.1141,slightly_bullish,-0.0482,0.8359,mixed_signals,8,0,12
JNJ,2026-03-20T22:16:15.687210,20,0.1141,slightly_bullish,0.0125,0.8359,positive_momentum,8,0,12
