symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-05-15T22:42:28.032992,20,0.1141,slightly_bullish,0.101,0.8359,positive_momentum,8,0,12
MSFT,2026-05-15T22:42:28.046809,20,0.1141,slightly_bullish,0.0264,0.8359,positive_momentum,8,0,12
GOOGL,2026-05-15T22:42:28.059635,20,0.1141,slightly_bullish,0.075,0.8359,positive_momentum,8,0,12
AMZN,2026-05-15T22:42:28.072940,20,0.1141,slightly_bullish,-0.0742,0.8359,mixed_signals,8,0,12
META,2026-05-15T22:42:28.085391,20,0.1141,slightly_bullish,-0.1621,0.8359,mixed_signals,8,0,12
NVDA,2026-05-15T22:42:28.097870,20,0.1141,slightly_bullish,0.0598,0.8359,positive_momentum,8,0,12
TSLA,2026-05-15T22:42:28.110413,20,0.1141,slightly_bullish,0.0594,0.8359,positive_momentum,8,0,12
JPM,2026-05-15T22:42:28.122757,20,0.1141,slightly_bullish,0.0268,0.8359,positive_momentum,8,0,12
V,2026-05-15T22:42:28.135285,20,0.1141,slightly_bullish,-0.0273,0.8359,mixed_signals,8,0,12
JNJ,2026-05-15T22:42:28.147645,20,0.1141,slightly_bullish,-0.1885,0.8359,mixed_signals,8,0,12
