symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-07-20T22:44:02.712515,20,0.1141,slightly_bullish,-0.0242,0.8359,mixed_signals,8,0,12
MSFT,2026-07-20T22:44:02.726665,20,0.1141,slightly_bullish,0.0125,0.8359,positive_momentum,8,0,12
GOOGL,2026-07-20T22:44:02.740888,20,0.1141,slightly_bullish,0.0745,0.8359,positive_momentum,8,0,12
AMZN,2026-07-20T22:44:02.755275,20,0.1141,slightly_bullish,-0.1139,0.8359,mixed_signals,8,0,12
META,2026-07-20T22:44:02.814209,20,0.1141,slightly_bullish,0.1473,0.8359,positive_momentum,8,0,12
NVDA,2026-07-20T22:44:02.827015,20,0.1141,slightly_bullish,0.0299,0.8359,positive_momentum,8,0,12
TSLA,2026-07-20T22:44:02.839475,20,0.1141,slightly_bullish,0.0451,0.8359,positive_momentum,8,0,12
JPM,2026-07-20T22:44:02.852223,20,0.1141,slightly_bullish,0.0541,0.8359,positive_momentum,8,0,12
V,2026-07-20T22:44:02.864690,20,0.1141,slightly_bullish,-0.0148,0.8359,mixed_signals,8,0,12
JNJ,2026-07-20T22:44:02.877282,20,0.1141,slightly_bullish,-0.1487,0.8359,mixed_signals,8,0,12
