symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-04-09T10:52:05.670515,20,0.1141,slightly_bullish,0.0745,0.8359,positive_momentum,8,0,12
MSFT,2026-04-09T10:52:05.685141,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
GOOGL,2026-04-09T10:52:05.698717,20,0.1141,slightly_bullish,0.0951,0.8359,positive_momentum,8,0,12
AMZN,2026-04-09T10:52:05.711605,20,0.1141,slightly_bullish,-0.1143,0.8359,mixed_signals,8,0,12
META,2026-04-09T10:52:05.725119,20,0.1141,slightly_bullish,0.0121,0.8359,positive_momentum,8,0,12
NVDA,2026-04-09T10:52:05.739592,20,0.1141,slightly_bullish,0.0473,0.8359,positive_momentum,8,0,12
TSLA,2026-04-09T10:52:05.752455,20,0.1141,slightly_bullish,0.0148,0.8359,positive_momentum,8,0,12
JPM,2026-04-09T10:52:05.765237,20,0.1141,slightly_bullish,0.0273,0.8359,positive_momentum,8,0,12
V,2026-04-09T10:52:05.777686,20,0.1141,slightly_bullish,-0.1219,0.8359,mixed_signals,8,0,12
JNJ,2026-04-09T10:52:05.789962,20,0.1141,slightly_bullish,-0.0867,0.8359,mixed_signals,8,0,12
