symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-07-21T15:27:48.757150,20,0.1141,slightly_bullish,-0.0393,0.8359,mixed_signals,8,0,12
MSFT,2026-07-21T15:27:48.774691,20,0.1141,slightly_bullish,0.1023,0.8359,positive_momentum,8,0,12
GOOGL,2026-07-21T15:27:48.789032,20,0.1141,slightly_bullish,-0.0268,0.8359,mixed_signals,8,0,12
AMZN,2026-07-21T15:27:48.802274,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
META,2026-07-21T15:27:48.815726,20,0.1141,slightly_bullish,-0.0755,0.8359,mixed_signals,8,0,12
NVDA,2026-07-21T15:27:48.876583,20,0.1141,slightly_bullish,-0.0594,0.8359,mixed_signals,8,0,12
TSLA,2026-07-21T15:27:48.889437,20,0.1141,slightly_bullish,0.0209,0.8359,positive_momentum,8,0,12
JPM,2026-07-21T15:27:48.902226,20,0.1141,slightly_bullish,0.0125,0.8359,positive_momentum,8,0,12
V,2026-07-21T15:27:48.914855,20,0.1141,slightly_bullish,0.1014,0.8359,positive_momentum,8,0,12
JNJ,2026-07-21T15:27:48.927340,20,0.1141,slightly_bullish,0.0273,0.8359,positive_momentum,8,0,12
