symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-03-23T22:19:49.776870,20,0.1141,slightly_bullish,0.0209,0.8359,positive_momentum,8,0,12
MSFT,2026-03-23T22:19:49.788652,20,0.1141,slightly_bullish,-0.0027,0.8359,mixed_signals,8,0,12
GOOGL,2026-03-23T22:19:49.798944,20,0.1141,slightly_bullish,-0.0867,0.8359,mixed_signals,8,0,12
AMZN,2026-03-23T22:19:49.809003,20,0.1141,slightly_bullish,-0.0357,0.8359,mixed_signals,8,0,12
META,2026-03-23T22:19:49.819354,20,0.1141,slightly_bullish,0.0156,0.8359,positive_momentum,8,0,12
NVDA,2026-03-23T22:19:49.829542,20,0.1141,slightly_bullish,0.0273,0.8359,positive_momentum,8,0,12
TSLA,2026-03-23T22:19:49.839758,20,0.1141,slightly_bullish,-0.075,0.8359,mixed_signals,8,0,12
JPM,2026-03-23T22:19:49.849854,20,0.1141,slightly_bullish,-0.1469,0.8359,mixed_signals,8,0,12
V,2026-03-23T22:19:49.859937,20,0.1141,slightly_bullish,-0.0625,0.8359,mixed_signals,8,0,12
JNJ,2026-03-23T22:19:49.870118,20,0.1141,slightly_bullish,-0.0625,0.8359,mixed_signals,8,0,12
