symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-03-24T22:19:31.701881,20,0.1141,slightly_bullish,-0.0148,0.8359,mixed_signals,8,0,12
MSFT,2026-03-24T22:19:31.713847,20,0.1141,slightly_bullish,-0.1014,0.8359,mixed_signals,8,0,12
GOOGL,2026-03-24T22:19:31.724132,20,0.1141,slightly_bullish,0.1617,0.8359,positive_momentum,8,0,12
AMZN,2026-03-24T22:19:31.734155,20,0.1141,slightly_bullish,0.0625,0.8359,positive_momentum,8,0,12
META,2026-03-24T22:19:31.744653,20,0.1141,slightly_bullish,0.063,0.8359,positive_momentum,8,0,12
NVDA,2026-03-24T22:19:31.755214,20,0.1141,slightly_bullish,-0.0473,0.8359,mixed_signals,8,0,12
TSLA,2026-03-24T22:19:31.765654,20,0.1141,slightly_bullish,0.0737,0.8359,positive_momentum,8,0,12
JPM,2026-03-24T22:19:31.775850,20,0.1141,slightly_bullish,-0.0273,0.8359,mixed_signals,8,0,12
V,2026-03-24T22:19:31.786172,20,0.1141,slightly_bullish,0.0117,0.8359,positive_momentum,8,0,12
JNJ,2026-03-24T22:19:31.796409,20,0.1141,slightly_bullish,0.0482,0.8359,positive_momentum,8,0,12
