symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-06-17T13:35:20.248816,20,0.1141,slightly_bullish,0.0005,0.8359,positive_momentum,8,0,12
MSFT,2026-06-17T13:35:20.263361,20,0.1141,slightly_bullish,-0.012,0.8359,mixed_signals,8,0,12
GOOGL,2026-06-17T13:35:20.277235,20,0.1141,slightly_bullish,0.1617,0.8359,positive_momentum,8,0,12
AMZN,2026-06-17T13:35:20.360392,20,0.1141,slightly_bullish,-0.0326,0.8359,mixed_signals,8,0,12
META,2026-06-17T13:35:20.374423,20,0.1141,slightly_bullish,0.0148,0.8359,positive_momentum,8,0,12
NVDA,2026-06-17T13:35:20.387886,20,0.1141,slightly_bullish,-0.0469,0.8359,mixed_signals,8,0,12
TSLA,2026-06-17T13:35:20.401619,20,0.1141,slightly_bullish,0.0385,0.8359,positive_momentum,8,0,12
JPM,2026-06-17T13:35:20.415109,20,0.1141,slightly_bullish,-0.0658,0.8359,mixed_signals,8,0,12
V,2026-06-17T13:35:20.428520,20,0.1141,slightly_bullish,-0.0625,0.8359,mixed_signals,8,0,12
JNJ,2026-06-17T13:35:20.441855,20,0.1141,slightly_bullish,0.1166,0.8359,positive_momentum,8,0,12
