symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-03-27T18:40:28.002281,20,0.1141,slightly_bullish,0.0393,0.8359,positive_momentum,8,0,12
MSFT,2026-03-27T18:40:28.015419,20,0.1141,slightly_bullish,-0.0,0.8359,mixed_signals,8,0,12
GOOGL,2026-03-27T18:40:28.026543,20,0.1141,slightly_bullish,0.0268,0.8359,positive_momentum,8,0,12
AMZN,2026-03-27T18:40:28.037411,20,0.1141,slightly_bullish,0.0385,0.8359,positive_momentum,8,0,12
META,2026-03-27T18:40:28.048836,20,0.1141,slightly_bullish,0.0602,0.8359,positive_momentum,8,0,12
NVDA,2026-03-27T18:40:28.060037,20,0.1141,slightly_bullish,-0.0594,0.8359,mixed_signals,8,0,12
TSLA,2026-03-27T18:40:28.071009,20,0.1141,slightly_bullish,0.0867,0.8359,positive_momentum,8,0,12
JPM,2026-03-27T18:40:28.082016,20,0.1141,slightly_bullish,0.0385,0.8359,positive_momentum,8,0,12
V,2026-03-27T18:40:28.092983,20,0.1141,slightly_bullish,0.0242,0.8359,positive_momentum,8,0,12
JNJ,2026-03-27T18:40:28.106676,20,0.1141,slightly_bullish,0.0416,0.8359,positive_momentum,8,0,12
