symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-03-17T14:48:28.521431,20,0.1141,slightly_bullish,-0.1135,0.8359,mixed_signals,8,0,12
MSFT,2026-03-17T14:48:28.532928,20,0.1141,slightly_bullish,0.0117,0.8359,positive_momentum,8,0,12
GOOGL,2026-03-17T14:48:28.544215,20,0.1141,slightly_bullish,0.0594,0.8359,positive_momentum,8,0,12
AMZN,2026-03-17T14:48:28.554292,20,0.1141,slightly_bullish,0.0607,0.8359,positive_momentum,8,0,12
META,2026-03-17T14:48:28.564416,20,0.1141,slightly_bullish,0.0719,0.8359,positive_momentum,8,0,12
NVDA,2026-03-17T14:48:28.574538,20,0.1141,slightly_bullish,0.0125,0.8359,positive_momentum,8,0,12
TSLA,2026-03-17T14:48:28.584550,20,0.1141,slightly_bullish,-0.0268,0.8359,mixed_signals,8,0,12
JPM,2026-03-17T14:48:28.594592,20,0.1141,slightly_bullish,0.0242,0.8359,positive_momentum,8,0,12
V,2026-03-17T14:48:28.604699,20,0.1141,slightly_bullish,0.0264,0.8359,positive_momentum,8,0,12
JNJ,2026-03-17T14:48:28.614596,20,0.1141,slightly_bullish,-0.1348,0.8359,mixed_signals,8,0,12
