symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-07-21T22:42:42.930720,20,0.1141,slightly_bullish,-0.0156,0.8359,mixed_signals,8,0,12
MSFT,2026-07-21T22:42:42.946116,20,0.1141,slightly_bullish,0.0783,0.8359,positive_momentum,8,0,12
GOOGL,2026-07-21T22:42:42.960425,20,0.1141,slightly_bullish,0.1742,0.8359,positive_momentum,8,0,12
AMZN,2026-07-21T22:42:42.974679,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
META,2026-07-21T22:42:42.988072,20,0.1141,slightly_bullish,0.1348,0.8359,positive_momentum,8,0,12
NVDA,2026-07-21T22:42:43.003087,20,0.1141,slightly_bullish,0.0482,0.8359,positive_momentum,8,0,12
TSLA,2026-07-21T22:42:43.063459,20,0.1141,slightly_bullish,0.0148,0.8359,positive_momentum,8,0,12
JPM,2026-07-21T22:42:43.076234,20,0.1141,slightly_bullish,-0.1348,0.8359,mixed_signals,8,0,12
V,2026-07-21T22:42:43.088930,20,0.1141,slightly_bullish,0.1148,0.8359,positive_momentum,8,0,12
JNJ,2026-07-21T22:42:43.101336,20,0.1141,slightly_bullish,-0.0393,0.8359,mixed_signals,8,0,12
