symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-05-20T19:59:41.511704,20,0.1141,slightly_bullish,-0.0,0.8359,mixed_signals,8,0,12
MSFT,2026-05-20T19:59:41.526233,20,0.1141,slightly_bullish,0.0719,0.8359,positive_momentum,8,0,12
GOOGL,2026-05-20T19:59:41.540554,20,0.1141,slightly_bullish,0.0658,0.8359,positive_momentum,8,0,12
AMZN,2026-05-20T19:59:41.554067,20,0.1141,slightly_bullish,-0.0273,0.8359,mixed_signals,8,0,12
META,2026-05-20T19:59:41.568505,20,0.1141,slightly_bullish,0.0745,0.8359,positive_momentum,8,0,12
NVDA,2026-05-20T19:59:41.582093,20,0.1141,slightly_bullish,0.062,0.8359,positive_momentum,8,0,12
TSLA,2026-05-20T19:59:41.595630,20,0.1141,slightly_bullish,0.1139,0.8359,positive_momentum,8,0,12
JPM,2026-05-20T19:59:41.609025,20,0.1141,slightly_bullish,0.0268,0.8359,positive_momentum,8,0,12
V,2026-05-20T19:59:41.622523,20,0.1141,slightly_bullish,0.0477,0.8359,positive_momentum,8,0,12
JNJ,2026-05-20T19:59:41.635775,20,0.1141,slightly_bullish,0.0594,0.8359,positive_momentum,8,0,12
