symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-06-03T14:19:11.165122,20,0.1141,slightly_bullish,-0.0666,0.8359,mixed_signals,8,0,12
MSFT,2026-06-03T14:19:11.178749,20,0.1141,slightly_bullish,-0.0143,0.8359,mixed_signals,8,0,12
GOOGL,2026-06-03T14:19:11.190998,20,0.1141,slightly_bullish,-0.0268,0.8359,mixed_signals,8,0,12
AMZN,2026-06-03T14:19:11.203518,20,0.1141,slightly_bullish,-0.063,0.8359,mixed_signals,8,0,12
META,2026-06-03T14:19:11.215482,20,0.1141,slightly_bullish,0.0862,0.8359,positive_momentum,8,0,12
NVDA,2026-06-03T14:19:11.227500,20,0.1141,slightly_bullish,0.0742,0.8359,positive_momentum,8,0,12
TSLA,2026-06-03T14:19:11.239446,20,0.1141,slightly_bullish,-0.0268,0.8359,mixed_signals,8,0,12
JPM,2026-06-03T14:19:11.251646,20,0.1141,slightly_bullish,0.0867,0.8359,positive_momentum,8,0,12
V,2026-06-03T14:19:11.263821,20,0.1141,slightly_bullish,-0.1617,0.8359,mixed_signals,8,0,12
JNJ,2026-06-03T14:19:11.275885,20,0.1141,slightly_bullish,0.0992,0.8359,positive_momentum,8,0,12
