symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-05-27T16:57:35.764524,20,0.1141,slightly_bullish,0.1344,0.8359,positive_momentum,8,0,12
MSFT,2026-05-27T16:57:35.775569,20,0.1141,slightly_bullish,-0.0273,0.8359,mixed_signals,8,0,12
GOOGL,2026-05-27T16:57:35.785310,20,0.1141,slightly_bullish,-0.0867,0.8359,mixed_signals,8,0,12
AMZN,2026-05-27T16:57:35.794895,20,0.1141,slightly_bullish,0.1139,0.8359,positive_momentum,8,0,12
META,2026-05-27T16:57:35.805291,20,0.1141,slightly_bullish,-0.0273,0.8359,mixed_signals,8,0,12
NVDA,2026-05-27T16:57:35.815088,20,0.1141,slightly_bullish,0.075,0.8359,positive_momentum,8,0,12
TSLA,2026-05-27T16:57:35.824636,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
JPM,2026-05-27T16:57:35.834019,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
V,2026-05-27T16:57:35.843582,20,0.1141,slightly_bullish,0.0273,0.8359,positive_momentum,8,0,12
JNJ,2026-05-27T16:57:35.852885,20,0.1141,slightly_bullish,0.0862,0.8359,positive_momentum,8,0,12
