symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-04-14T22:35:26.549358,20,0.1141,slightly_bullish,-0.0898,0.8359,mixed_signals,8,0,12
MSFT,2026-04-14T22:35:26.561670,20,0.1141,slightly_bullish,0.0625,0.8359,positive_momentum,8,0,12
GOOGL,2026-04-14T22:35:26.572891,20,0.1141,slightly_bullish,0.0326,0.8359,positive_momentum,8,0,12
AMZN,2026-04-14T22:35:26.583888,20,0.1141,slightly_bullish,-0.0723,0.8359,mixed_signals,8,0,12
META,2026-04-14T22:35:26.595589,20,0.1141,slightly_bullish,-0.1223,0.8359,mixed_signals,8,0,12
NVDA,2026-04-14T22:35:26.607353,20,0.1141,slightly_bullish,0.012,0.8359,positive_momentum,8,0,12
TSLA,2026-04-14T22:35:26.618263,20,0.1141,slightly_bullish,-0.0121,0.8359,mixed_signals,8,0,12
JPM,2026-04-14T22:35:26.629048,20,0.1141,slightly_bullish,-0.075,0.8359,mixed_signals,8,0,12
V,2026-04-14T22:35:26.639940,20,0.1141,slightly_bullish,-0.0598,0.8359,mixed_signals,8,0,12
JNJ,2026-04-14T22:35:26.650669,20,0.1141,slightly_bullish,-0.0385,0.8359,mixed_signals,8,0,12
