symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-09-04T13:50:42.169433,20,0.1141,slightly_bullish,-0.1023,0.8359,mixed_signals,8,0,12
MSFT,2026-09-04T13:50:42.183494,20,0.1141,slightly_bullish,0.0541,0.8359,positive_momentum,8,0,12
GOOGL,2026-09-04T13:50:42.197356,20,0.1141,slightly_bullish,-0.0389,0.8359,mixed_signals,8,0,12
AMZN,2026-09-04T13:50:42.210656,20,0.1141,slightly_bullish,-0.1139,0.8359,mixed_signals,8,0,12
META,2026-09-04T13:50:42.224045,20,0.1141,slightly_bullish,0.0273,0.8359,positive_momentum,8,0,12
NVDA,2026-09-04T13:50:42.238251,20,0.1141,slightly_bullish,-0.0143,0.8359,mixed_signals,8,0,12
TSLA,2026-09-04T13:50:42.250889,20,0.1141,slightly_bullish,-0.1139,0.8359,mixed_signals,8,0,12
JPM,2026-09-04T13:50:42.263370,20,0.1141,slightly_bullish,0.0862,0.8359,positive_momentum,8,0,12
V,2026-09-04T13:50:42.275318,20,0.1141,slightly_bullish,-0.0875,0.8359,mixed_signals,8,0,12
JNJ,2026-09-04T13:50:42.287049,20,0.1141,slightly_bullish,0.0125,0.8359,positive_momentum,8,0,12
