symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-07-02T22:54:23.107981,20,0.1141,slightly_bullish,0.0117,0.8359,positive_momentum,8,0,12
MSFT,2026-07-02T22:54:23.123973,20,0.1141,slightly_bullish,0.1023,0.8359,positive_momentum,8,0,12
GOOGL,2026-07-02T22:54:23.137190,20,0.1141,slightly_bullish,-0.0125,0.8359,mixed_signals,8,0,12
AMZN,2026-07-02T22:54:23.149769,20,0.1141,slightly_bullish,0.075,0.8359,positive_momentum,8,0,12
META,2026-07-02T22:54:23.162439,20,0.1141,slightly_bullish,-0.0326,0.8359,mixed_signals,8,0,12
NVDA,2026-07-02T22:54:23.174895,20,0.1141,slightly_bullish,-0.0875,0.8359,mixed_signals,8,0,12
TSLA,2026-07-02T22:54:23.187560,20,0.1141,slightly_bullish,0.1023,0.8359,positive_momentum,8,0,12
JPM,2026-07-02T22:54:23.200812,20,0.1141,slightly_bullish,0.075,0.8359,positive_momentum,8,0,12
V,2026-07-02T22:54:23.213559,20,0.1141,slightly_bullish,-0.0996,0.8359,mixed_signals,8,0,12
JNJ,2026-07-02T22:54:23.226440,20,0.1141,slightly_bullish,0.0482,0.8359,positive_momentum,8,0,12
