symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-06-03T23:25:59.225031,20,0.1141,slightly_bullish,0.0607,0.8359,positive_momentum,8,0,12
MSFT,2026-06-03T23:25:59.237524,20,0.1141,slightly_bullish,0.0117,0.8359,positive_momentum,8,0,12
GOOGL,2026-06-03T23:25:59.248912,20,0.1141,slightly_bullish,-0.0594,0.8359,mixed_signals,8,0,12
AMZN,2026-06-03T23:25:59.260823,20,0.1141,slightly_bullish,0.0598,0.8359,positive_momentum,8,0,12
META,2026-06-03T23:25:59.272189,20,0.1141,slightly_bullish,0.0541,0.8359,positive_momentum,8,0,12
NVDA,2026-06-03T23:25:59.283310,20,0.1141,slightly_bullish,-0.0264,0.8359,mixed_signals,8,0,12
TSLA,2026-06-03T23:25:59.294516,20,0.1141,slightly_bullish,0.0871,0.8359,positive_momentum,8,0,12
JPM,2026-06-03T23:25:59.305855,20,0.1141,slightly_bullish,-0.1344,0.8359,mixed_signals,8,0,12
V,2026-06-03T23:25:59.317178,20,0.1141,slightly_bullish,0.0031,0.8359,positive_momentum,8,0,12
JNJ,2026-06-03T23:25:59.328450,20,0.1141,slightly_bullish,0.0148,0.8359,positive_momentum,8,0,12
