symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-05-22T16:13:04.944155,20,0.1141,slightly_bullish,0.1885,0.8359,positive_momentum,8,0,12
MSFT,2026-05-22T16:13:04.956668,20,0.1141,slightly_bullish,0.0125,0.8359,positive_momentum,8,0,12
GOOGL,2026-05-22T16:13:04.968350,20,0.1141,slightly_bullish,0.0148,0.8359,positive_momentum,8,0,12
AMZN,2026-05-22T16:13:04.980589,20,0.1141,slightly_bullish,-0.1617,0.8359,mixed_signals,8,0,12
META,2026-05-22T16:13:04.992194,20,0.1141,slightly_bullish,0.0273,0.8359,positive_momentum,8,0,12
NVDA,2026-05-22T16:13:05.003486,20,0.1141,slightly_bullish,-0.0871,0.8359,mixed_signals,8,0,12
TSLA,2026-05-22T16:13:05.014738,20,0.1141,slightly_bullish,-0.0602,0.8359,mixed_signals,8,0,12
JPM,2026-05-22T16:13:05.026105,20,0.1141,slightly_bullish,-0.012,0.8359,mixed_signals,8,0,12
V,2026-05-22T16:13:05.037453,20,0.1141,slightly_bullish,-0.1223,0.8359,mixed_signals,8,0,12
JNJ,2026-05-22T16:13:05.048725,20,0.1141,slightly_bullish,-0.0996,0.8359,mixed_signals,8,0,12
