symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-08-10T18:39:10.389387,20,0.1141,slightly_bullish,-0.0755,0.8359,mixed_signals,8,0,12
MSFT,2026-08-10T18:39:10.404693,20,0.1141,slightly_bullish,-0.0143,0.8359,mixed_signals,8,0,12
GOOGL,2026-08-10T18:39:10.419844,20,0.1141,slightly_bullish,-0.0385,0.8359,mixed_signals,8,0,12
AMZN,2026-08-10T18:39:10.439460,20,0.1141,slightly_bullish,0.0473,0.8359,positive_momentum,8,0,12
META,2026-08-10T18:39:10.453045,20,0.1141,slightly_bullish,0.0273,0.8359,positive_momentum,8,0,12
NVDA,2026-08-10T18:39:10.465833,20,0.1141,slightly_bullish,-0.0602,0.8359,mixed_signals,8,0,12
TSLA,2026-08-10T18:39:10.479244,20,0.1141,slightly_bullish,-0.0385,0.8359,mixed_signals,8,0,12
JPM,2026-08-10T18:39:10.491917,20,0.1141,slightly_bullish,-0.0201,0.8359,mixed_signals,8,0,12
V,2026-08-10T18:39:10.504432,20,0.1141,slightly_bullish,-0.0745,0.8359,mixed_signals,8,0,12
JNJ,2026-08-10T18:39:10.516661,20,0.1141,slightly_bullish,0.0477,0.8359,positive_momentum,8,0,12
