symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-04-28T11:30:27.234639,20,0.1141,slightly_bullish,0.0867,0.8359,positive_momentum,8,0,12
MSFT,2026-04-28T11:30:27.249103,20,0.1141,slightly_bullish,0.0334,0.8359,positive_momentum,8,0,12
GOOGL,2026-04-28T11:30:27.262781,20,0.1141,slightly_bullish,0.0477,0.8359,positive_momentum,8,0,12
AMZN,2026-04-28T11:30:27.276996,20,0.1141,slightly_bullish,-0.0893,0.8359,mixed_signals,8,0,12
META,2026-04-28T11:30:27.291664,20,0.1141,slightly_bullish,-0.0996,0.8359,mixed_signals,8,0,12
NVDA,2026-04-28T11:30:27.305148,20,0.1141,slightly_bullish,0.1492,0.8359,positive_momentum,8,0,12
TSLA,2026-04-28T11:30:27.318442,20,0.1141,slightly_bullish,-0.0385,0.8359,mixed_signals,8,0,12
JPM,2026-04-28T11:30:27.331671,20,0.1141,slightly_bullish,0.0352,0.8359,positive_momentum,8,0,12
V,2026-04-28T11:30:27.345051,20,0.1141,slightly_bullish,0.0143,0.8359,positive_momentum,8,0,12
JNJ,2026-04-28T11:30:27.358238,20,0.1141,slightly_bullish,-0.0737,0.8359,mixed_signals,8,0,12
