symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-05-01T22:39:09.129981,20,0.1141,slightly_bullish,0.0,0.8359,mixed_signals,8,0,12
MSFT,2026-05-01T22:39:09.142731,20,0.1141,slightly_bullish,-0.0273,0.8359,mixed_signals,8,0,12
GOOGL,2026-05-01T22:39:09.154857,20,0.1141,slightly_bullish,0.0416,0.8359,positive_momentum,8,0,12
AMZN,2026-05-01T22:39:09.166386,20,0.1141,slightly_bullish,-0.0393,0.8359,mixed_signals,8,0,12
META,2026-05-01T22:39:09.178417,20,0.1141,slightly_bullish,0.1201,0.8359,positive_momentum,8,0,12
NVDA,2026-05-01T22:39:09.190037,20,0.1141,slightly_bullish,0.0875,0.8359,positive_momentum,8,0,12
TSLA,2026-05-01T22:39:09.201164,20,0.1141,slightly_bullish,0.0598,0.8359,positive_momentum,8,0,12
JPM,2026-05-01T22:39:09.212501,20,0.1141,slightly_bullish,0.026,0.8359,positive_momentum,8,0,12
V,2026-05-01T22:39:09.223950,20,0.1141,slightly_bullish,0.1621,0.8359,positive_momentum,8,0,12
JNJ,2026-05-01T22:39:09.235401,20,0.1141,slightly_bullish,0.0867,0.8359,positive_momentum,8,0,12
