symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-03-27T10:37:06.117155,20,0.1141,slightly_bullish,-0.0273,0.8359,mixed_signals,8,0,12
MSFT,2026-03-27T10:37:06.131094,20,0.1141,slightly_bullish,0.0084,0.8359,positive_momentum,8,0,12
GOOGL,2026-03-27T10:37:06.142742,20,0.1141,slightly_bullish,0.0398,0.8359,positive_momentum,8,0,12
AMZN,2026-03-27T10:37:06.154471,20,0.1141,slightly_bullish,0.013,0.8359,positive_momentum,8,0,12
META,2026-03-27T10:37:06.165730,20,0.1141,slightly_bullish,-0.1219,0.8359,mixed_signals,8,0,12
NVDA,2026-03-27T10:37:06.177027,20,0.1141,slightly_bullish,-0.0005,0.8359,mixed_signals,8,0,12
TSLA,2026-03-27T10:37:06.188453,20,0.1141,slightly_bullish,-0.1018,0.8359,mixed_signals,8,0,12
JPM,2026-03-27T10:37:06.199668,20,0.1141,slightly_bullish,0.0389,0.8359,positive_momentum,8,0,12
V,2026-03-27T10:37:06.210815,20,0.1141,slightly_bullish,0.0357,0.8359,positive_momentum,8,0,12
JNJ,2026-03-27T10:37:06.222346,20,0.1141,slightly_bullish,-0.1492,0.8359,mixed_signals,8,0,12
