symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-06-01T21:19:40.407712,20,0.1141,slightly_bullish,-0.0898,0.8359,mixed_signals,8,0,12
MSFT,2026-06-01T21:19:40.422559,20,0.1141,slightly_bullish,0.0125,0.8359,positive_momentum,8,0,12
GOOGL,2026-06-01T21:19:40.435796,20,0.1141,slightly_bullish,-0.0594,0.8359,mixed_signals,8,0,12
AMZN,2026-06-01T21:19:40.449957,20,0.1141,slightly_bullish,0.0482,0.8359,positive_momentum,8,0,12
META,2026-06-01T21:19:40.463713,20,0.1141,slightly_bullish,-0.0742,0.8359,mixed_signals,8,0,12
NVDA,2026-06-01T21:19:40.477616,20,0.1141,slightly_bullish,-0.075,0.8359,mixed_signals,8,0,12
TSLA,2026-06-01T21:19:40.491258,20,0.1141,slightly_bullish,-0.0477,0.8359,mixed_signals,8,0,12
JPM,2026-06-01T21:19:40.504707,20,0.1141,slightly_bullish,0.0326,0.8359,positive_momentum,8,0,12
V,2026-06-01T21:19:40.518152,20,0.1141,slightly_bullish,-0.1612,0.8359,mixed_signals,8,0,12
JNJ,2026-06-01T21:19:40.531142,20,0.1141,slightly_bullish,0.0625,0.8359,positive_momentum,8,0,12
