symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-08-17T14:15:40.785575,20,0.1141,slightly_bullish,0.0268,0.8359,positive_momentum,8,0,12
MSFT,2026-08-17T14:15:40.800814,20,0.1141,slightly_bullish,0.0602,0.8359,positive_momentum,8,0,12
GOOGL,2026-08-17T14:15:40.814920,20,0.1141,slightly_bullish,-0.1014,0.8359,mixed_signals,8,0,12
AMZN,2026-08-17T14:15:40.829043,20,0.1141,slightly_bullish,0.0121,0.8359,positive_momentum,8,0,12
META,2026-08-17T14:15:40.843895,20,0.1141,slightly_bullish,-0.0125,0.8359,mixed_signals,8,0,12
NVDA,2026-08-17T14:15:40.857526,20,0.1141,slightly_bullish,-0.1018,0.8359,mixed_signals,8,0,12
TSLA,2026-08-17T14:15:40.870912,20,0.1141,slightly_bullish,0.0393,0.8359,positive_momentum,8,0,12
JPM,2026-08-17T14:15:40.883711,20,0.1141,slightly_bullish,0.0357,0.8359,positive_momentum,8,0,12
V,2026-08-17T14:15:40.896322,20,0.1141,slightly_bullish,-0.0893,0.8359,mixed_signals,8,0,12
JNJ,2026-08-17T14:15:40.908928,20,0.1141,slightly_bullish,0.0602,0.8359,positive_momentum,8,0,12
