symbol,analyzed_at,article_count,average_sentiment,sentiment_trend,momentum,confidence,recommendation,positive_articles,negative_articles,neutral_articles
AAPL,2026-04-13T18:58:15.112950,20,0.1141,slightly_bullish,0.0268,0.8359,positive_momentum,8,0,12
MSFT,2026-04-13T18:58:15.129470,20,0.1141,slightly_bullish,-0.0482,0.8359,mixed_signals,8,0,12
GOOGL,2026-04-13T18:58:15.143674,20,0.1141,slightly_bullish,0.0607,0.8359,positive_momentum,8,0,12
AMZN,2026-04-13T18:58:15.158503,20,0.1141,slightly_bullish,-0.0867,0.8359,mixed_signals,8,0,12
META,2026-04-13T18:58:15.173391,20,0.1141,slightly_bullish,0.1135,0.8359,positive_momentum,8,0,12
NVDA,2026-04-13T18:58:15.188114,20,0.1141,slightly_bullish,-0.0209,0.8359,mixed_signals,8,0,12
TSLA,2026-04-13T18:58:15.202003,20,0.1141,slightly_bullish,0.0121,0.8359,positive_momentum,8,0,12
JPM,2026-04-13T18:58:15.216048,20,0.1141,slightly_bullish,0.0117,0.8359,positive_momentum,8,0,12
V,2026-04-13T18:58:15.230275,20,0.1141,slightly_bullish,-0.0666,0.8359,mixed_signals,8,0,12
JNJ,2026-04-13T18:58:15.244568,20,0.1141,slightly_bullish,-0.0,0.8359,mixed_signals,8,0,12
